codIndicador,nomeIndicador,codPerfil,nomePerfil,codMedida,tipoMovimento,dtMovto,diaMovto,mesMovto,anoMovto,anoMesDiaMovto,anoMesMovto,mesAnoMovto,vlrMovto,Cidade,Vendedor,Documento,Estrutura,Filial,Fornecedor,Historico,Mercadoria,Regiao,UF
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,500.0,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,192/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,.,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,1000.0,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,3592/nfe,SEM ESTRUTURA,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,MERCADORIA SEM FORNECEDOR,Saida Extra - 557,SEM MERCADORIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,2662.0,SANTA TEREZA DO OESTE,5 JUAREZ CELSO G. DE MIRANDA,190/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,.,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-24,24,1,2023,2023-01-24,2023-01-01,2023-01-01,19.94,PARACATU,VENDEDOR DA STARA,3593/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,MG
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-02-23,23,2,2023,2023-02-23,2023-02-01,2023-02-01,19.94,PARACATU,VENDEDOR DA STARA,3594/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,MG
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-03-01,1,3,2023,2023-03-01,2023-03-01,2023-03-01,10.0,.,MAURICIO,6799/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-03-01,1,3,2023,2023-03-01,2023-03-01,2023-03-01,6.0,.,MAURICIO,6799/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,TEXACO BRASIL S/A PRODUTOS DE PETRÓLEO (23),REQUISICAO - 113,OLEO P/DIFERENCIAL 85W140LS - SILVERADO,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-03-22,22,3,2023,2023-03-22,2023-03-01,2023-03-01,40.0,.,MAURICIO,6800/REQ,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),REQUISICAO - 113,KM RODADO,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-03-31,31,3,2023,2023-03-31,2023-03-01,2023-03-01,10.0,.,MAURICIO,6801/REQ,9. 9. 9 -> Merc. Desativadas,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),REQUISICAO - 113,PARAFUSO,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-04-03,3,4,2023,2023-04-03,2023-04-01,2023-04-01,42.37,.,MAURICIO,6802/REQ,9. 1. 7 -> Eixo Traseiro,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),REQUISICAO - 113,ROLAMENTO,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-04-03,3,4,2023,2023-04-03,2023-04-01,2023-04-01,20.0,.,MAURICIO,6803/REQ,9. 1.12 -> Sistema Eletrico,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),REQUISICAO - 113,"""ADAP F 1/2"""" NPTXM 3/8""""NPT D10 """,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-04-12,12,4,2023,2023-04-12,2023-04-01,2023-04-01,19.94,SANTA MARIA,VENDEDOR DA STARA,3596/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-05-15,15,5,2023,2023-05-15,2023-05-01,2023-05-01,19.6,Marau,VENDEDOR DA STARA,3597/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-05-31,31,5,2023,2023-05-31,2023-05-01,2023-05-01,2.0,SAO GABRIEL,VENDEDOR DA STARA,3599/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-06-06,6,6,2023,2023-06-06,2023-06-01,2023-06-01,9.8,SAO GABRIEL,VENDEDOR DA STARA,3600/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-06-23,23,6,2023,2023-06-23,2023-06-01,2023-06-01,18100.0,ARROIO DO MEIO,1 CLAUDIO 15/07,1041/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS BALCAO - NF. - 6,AEROFOLIO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-06-23,23,6,2023,2023-06-23,2023-06-01,2023-06-01,2047.8,ARROIO DO MEIO,1 CLAUDIO 15/07,1042/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS BALCAO - NF. - 6,AEROFOLIO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-06-23,23,6,2023,2023-06-23,2023-06-01,2023-06-01,1229.8,ARROIO DO MEIO,1 CLAUDIO 15/07,1043/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS BALCAO - NF. - 6,AEROFOLIO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-06-23,23,6,2023,2023-06-23,2023-06-01,2023-06-01,2458.0,ARROIO DO MEIO,1 CLAUDIO 15/07,1044/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS BALCAO - NF. - 6,AEROFOLIO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-07-05,5,7,2023,2023-07-05,2023-07-01,2023-07-01,0.0,SAO GABRIEL,7 CLAUDEMIR GARBINATO,1002056/M1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),SAIDA EXTRA - (nao integra nada) - 69,"""ADAP M1/2"""" NPTXM 3/4""""JIC D8,5 """,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-07-11,11,7,2023,2023-07-11,2023-07-01,2023-07-01,60.0,PASSO FUNDO,1 CLAUDIO 15/07,1045/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-07-11,11,7,2023,2023-07-11,2023-07-01,2023-07-01,120.0,PASSO FUNDO,1 CLAUDIO 15/07,1046/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-07-11,11,7,2023,2023-07-11,2023-07-01,2023-07-01,-100.0,PASSO FUNDO,1 CLAUDIO 15/07,1047/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),Devolucao Vendas Pecas - 71,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-08-18,18,8,2023,2023-08-18,2023-08-01,2023-08-01,9.8,ARAPOTI,VENDEDOR DA STARA,3602/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-08-30,30,8,2023,2023-08-30,2023-08-01,2023-08-01,1.0,CHAPECÓ,2 VENDEDOR 15/07,1049/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-08-30,30,8,2023,2023-08-30,2023-08-01,2023-08-01,1.0,CHAPECÓ,2 VENDEDOR 15/07,1051/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-08-30,30,8,2023,2023-08-30,2023-08-01,2023-08-01,1.0,Marau,2 VENDEDOR 15/07,1050/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-09-01,1,9,2023,2023-09-01,2023-09-01,2023-09-01,1.0,CHAPECÓ,2 VENDEDOR 15/07,1052/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-09-22,22,9,2023,2023-09-22,2023-09-01,2023-09-01,34.3,CHAPECÓ,1 CLAUDIO 15/07,1059/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-09-22,22,9,2023,2023-09-22,2023-09-01,2023-09-01,1000.0,Marau,1 CLAUDIO 15/07,1058/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-09-25,25,9,2023,2023-09-25,2023-09-01,2023-09-01,34.3,CHAPECÓ,1 CLAUDIO 15/07,1060/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-11-06,6,11,2023,2023-11-06,2023-11-01,2023-11-01,40.0,.,MAURICIO,6810/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-11-06,6,11,2023,2023-11-06,2023-11-01,2023-11-01,0.0,900 JARAGUA DO SUL,2 VENDEDOR 15/07,3604/NFe,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS OFICINA - 61,KM RODADO,TAPEJARA,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-11-06,6,11,2023,2023-11-06,2023-11-01,2023-11-01,34.0,900 JARAGUA DO SUL,2 VENDEDOR 15/07,3604/NFe,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),VENDAS OFICINA - 61,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,TAPEJARA,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-11-06,6,11,2023,2023-11-06,2023-11-01,2023-11-01,490.0,ARAPOTI,1 CLAUDIO 15/07,1061/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-11-07,7,11,2023,2023-11-07,2023-11-01,2023-11-01,40.0,.,MAURICIO,6821/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-12-28,28,12,2023,2023-12-28,2023-12-01,2023-12-01,20.0,.,MAURICIO,6829/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-02-01,1,2,2024,2024-02-01,2024-02-01,2024-02-01,1029.0,ARAPOTI,1 CLAUDIO 15/07,1063/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),VENDAS VEICULOS - 7,"""BR CH (1/4X1"""")SAE-1020        """,.,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-02-01,1,2,2024,2024-02-01,2024-02-01,2024-02-01,1700.0,CAXIAS DO  SUL,1 CLAUDIO 15/07,1062/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),VENDAS VEICULOS - 7,"""asfsdfsdakl sdkukdjfal iodklakljdks ijd",.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-02-01,1,2,2024,2024-02-01,2024-02-01,2024-02-01,815.15,CAXIAS DO  SUL,1 CLAUDIO 15/07,1064/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),VENDAS VEICULOS - 7,"""CJ LIMPA TRILHO """"V"""" CURTO-04  """,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-02-01,1,2,2024,2024-02-01,2024-02-01,2024-02-01,308.29,Marau,1 CLAUDIO 15/07,1065/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),VENDAS VEICULOS - 7,"""asfsdfsdakl sdkukdjfal iodklakljdks ijd",.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-02-06,6,2,2024,2024-02-06,2024-02-01,2024-02-01,19.74,Marau,VENDEDOR DA STARA,3606/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-02-06,6,2,2024,2024-02-06,2024-02-01,2024-02-01,20.15,Marau,VENDEDOR DA STARA,3607/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-13,13,3,2024,2024-03-13,2024-03-01,2024-03-01,1.12,CHAPECÓ,1 CLAUDIO 15/07,1066/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,PASSO FUNDO,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-13,13,3,2024,2024-03-13,2024-03-01,2024-03-01,1.12,CHAPECÓ,1 CLAUDIO 15/07,1067/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,PASSO FUNDO,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-13,13,3,2024,2024-03-13,2024-03-01,2024-03-01,1.12,CHAPECÓ,1 CLAUDIO 15/07,1068/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,PASSO FUNDO,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-14,14,3,2024,2024-03-14,2024-03-01,2024-03-01,1.12,CHAPECÓ,1 CLAUDIO 15/07,1069/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,PASSO FUNDO,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-15,15,3,2024,2024-03-15,2024-03-01,2024-03-01,1.12,CHAPECÓ,1 CLAUDIO 15/07,1070/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,PASSO FUNDO,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-15,15,3,2024,2024-03-15,2024-03-01,2024-03-01,0.97,CHAPECÓ,1 CLAUDIO 15/07,1071/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-15,15,3,2024,2024-03-15,2024-03-01,2024-03-01,0.97,CHAPECÓ,1 CLAUDIO 15/07,1072/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-03-15,15,3,2024,2024-03-15,2024-03-01,2024-03-01,0.97,CHAPECÓ,1 CLAUDIO 15/07,1073/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2024-04-05,5,4,2024,2024-04-05,2024-04-01,2024-04-01,39.02,CHAPECÓ,1 CLAUDIO 15/07,1074/nfe1,8. 1. 6 -> Mecanica - Terceiros,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,BURLAMAQUE COM. DE MOTOS LT. (107),VENDAS BALCAO - NF. - 6,KM RODADO,.,SC
